Source	Station	IBMR_strata	IBMR_strata2	Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12
EMP	NZD28	3	4	2019	1	11	28.88095	124.30846	0	0	29.40598	76.488	580.788	132.4	673.7136	224.5	22.5498	19.5657
EMP	NZD28	3	4	2019	3	13	0	38.25282	0	30.00747	0	31.236	598.839	108.4	762.9888	9.56	14.66504	4.23258
EMP	NZD28	3	4	2019	4	11	0	553.32378	35.1812	24.65208	0	77.822	2594.121	216.16	594.6864	113.23	563.745	51.80252
EMP	NZD28	3	4	2019	5	10	0	3402.36076	863.67968	54.53974	0	384.07	1633.0378	170.48	376.2024	0	5867.15116	1262.0542
EMP	NZD28	3	4	2019	6	7	0	385.02404	4841.70936	231.81096	0	195.62	2493.2215	63.4	742.812	2.26	118.08732	6244.17354
EMP	NZD28	3	4	2019	7	9	0	23.397	1529.01752	114.75588	21.9945	235.996	2234.2914	297.08	194.0904	0	8.437	6875.38698
EMP	NZD28	3	4	2019	8	6	53.23458	18.37802	3503.8472	24.49766	91.60376	1197.322	2113.9644	152.72	442.2264	0	0	7409.19784
EMP	NZD28	3	4	2019	9	4	0	5.13708	8379.0726	0	9.49096	1592.952	1614.776	0	364.7616	0	0	4240.4329
EMP	NZD28	3	4	2019	10	3	28.39151	7.7	1987.3622	28.84	20.5282	690.35	1422.578	38.48	74.34	0	11.8118	681.2058
EMP	NZD28	3	4	2019	11	4	0.30457	100.87347	4126.11624	7.81577	0	377.366	1483.243	45.76	203.6328	160.1	28.0722	1479.4065
EMP	NZD28	3	4	2019	12	3	17.99756	251.00285	1131.69532	13.00353	5.0654	250.424	950.0379	98.96	1504.3896	57.18	81.73152	866.24142
EMP	NZD41	NA	NA	2019	1	18	0	2216.43718	124.17336	4986.51328	5.75856	0	5991.024	0	280.3305928	21.56	0	0
EMP	NZD41	NA	NA	2019	2	21	372.18188	1141.92317	75.58324	4070.90695	0	79.87	5237.502	167.16	984.8762232	297.05	14.23552	0
EMP	NZD41	NA	NA	2019	3	19	14.19642	985.4041	88.29104	6415.78736	0	2.94	3862.9206	0	215.4532433	349.59	9.01992	0
EMP	NZD41	NA	NA	2019	4	17	1220.17126	1590.2582	30.03548	5710.57687	25.56694	2.4	11349.2373	0	1405.804319	40.77	7.3632	0
EMP	NZD41	NA	NA	2019	5	16	1962.57726	2620.13749	19.05544	2894.70988	25.35366	0	13618.754	0	525.5179854	11.41	0	5.0578
EMP	NZD41	NA	NA	2019	6	13	152.85025	5647.74991	51.84532	3746.60331	35.13788	13.18	24004.815	0	2454.181233	22.59	0	10.00912
EMP	NZD41	NA	NA	2019	7	15	212.93832	2771.91171	749.49728	3188.32797	0	12.39	29936.444	0	4089.850938	57.8	0	0
EMP	NZD41	NA	NA	2019	8	13	384.47241	1445.84516	1593.99632	1368.25897	0	96.75	45086.958	0	10633.35367	740.63	0	0
EMP	NZD41	NA	NA	2019	9	10	263.63792	4198.86063	1812.98364	3088.68289	5.11872	139.83	48444.712	0	10903.00436	598.99	0	5.11104
EMP	NZD41	NA	NA	2019	10	9	59.14909	3239.39521	2086.7084	3444.97184	0	327.03	41965.218	0	9924.209589	4016.65	0	10.48828
EMP	NZD41	NA	NA	2019	11	12	56.78302	5104.0846	1122.24272	7392.81756	0	361.93	16768.405	0	3924.099291	606.21	0	0
EMP	NZD41	NA	NA	2019	12	10	28.39151	1591.36175	848.94364	15263.66307	0	23.79	5388.426	0	1074.42129	109.71	0	0
EMP	NZEZ2	NA	NA	2019	1	10	148.25909	33.1149	8.78904	7	102.88094	63.854	1495.71	77.2	623.868	106.74	0	509.02764
EMP	NZEZ2	NA	NA	2019	2	21	69.72392	1314.4517	41.8794	31.65552	794.44134	656.202	4391.083	1228.48	1013.90496	935.99	279.86296	210.45772
EMP	NZEZ2	NA	NA	2019	6	11	1085.52738	1638.59914	23797.85324	2178.44964	2024.9603	62.546	3993.6347	76.6	553.5936	0	254.58264	9837.74044
EMP	NZEZ2	NA	NA	2019	10	7	1336.48508	12.96	1778.95428	0	3451.6702	15.56	7228.113	0	26.1408	3.46	0	4596.84808
EMP	NZEZ2	NA	NA	2019	11	6	2103.30722	0	4146.96204	0	8759.78284	17.434	4267.901	0	108.2424	7.58	11.62772	12186.79572
EMP	NZEZ2SJR	NA	NA	2019	12	4	5.76422	38.06634	811.57144	11.31	758.58364	82.166	2.073	0	262.752	5.65	23.13272	1359.37692
EMP	NZEZ6	NA	NA	2019	1	10	1364.47227	25.97291	0	0	891.32378	20.734	3962.581	40.12	628.72254	119.04	30.77204	26.69986
EMP	NZEZ6	NA	NA	2019	3	15	506.43208	1529.3597	84.2596	150.37188	2072.22848	221.412	2603.783	201.88	576.14925	26.92	1610.42388	277.67322
EMP	NZEZ6	NA	NA	2019	4	15	1314.04665	6042.9028	198.84264	225.17899	973.86314	165.172	7002.8486	63.52	1239.42096	68.82	2430.89912	98.65372
EMP	NZEZ6	NA	NA	2019	5	14	2401.85498	3697.1973	1458.99316	339.96979	124.68882	39.358	9483.9021	31.16	543.09915	108.69	2821.9464	850.74858
EMP	NZEZ6	NA	NA	2019	6	11	5184.54748	776.68132	22474.55184	747.63061	594.2514	38.358	20362.0169	41.48	104.4792	0	127.22996	9079.62946
EMP	NZEZ6	NA	NA	2019	12	5	4283.73449	7.21035	589.6294	0	1608.6644	23.056	7183.59	9.8	727.4904	242.9	15.06388	5582.69316
EMP	NZEZ6SJR	NA	NA	2019	12	4	1514.73567	11.88606	573.77908	0	910.91888	14.102	6843.145	10.84	191.3352	443.21	8.31428	1869.6557
EMP	NZM10	3	4	2019	1	15	0	734.93518	3.83112	113.10974	0	147.65	3749.72	103.92	1292.0544	3.06	164.138	56.9668
EMP	NZM10	3	4	2019	2	15	28.39151	471.91603	3.78104	136.21043	0	551.252	1385.8798	1100.08	641.34	106.74	166.8992	16.07848
EMP	NZM10	3	4	2019	3	14	0	1098.98222	32.3642	89.74006	0	257.192	1143.2153	103.4	1036.9632	111.05	39.63856	0
EMP	NZM10	3	4	2019	4	12	0.77539	14675.84454	292.10412	180.16279	0	1105.862	10292.0404	1446.48	1220.94	438.61	1091.56372	46.585
EMP	NZM10	3	4	2019	5	13	0	1998.01045	5330.39	286.27357	0	14289.082	7165.1159	8805.88	825.0984	106.74	2109.4034	351.96964
EMP	NZM10	3	4	2019	6	7	0	2067.55787	12882.25368	252.41355	0	14374.308	5049.6218	5357.32	845.1408	9.05	555.27732	17489.26014
EMP	NZM10	3	4	2019	7	10	0	89.43075	7626.42028	0	0	3864.366	4930.3614	28.32	537.4824	140.5	65.16432	2600.48118
EMP	NZM10	3	4	2019	8	7	0	36.29244	17585.62956	80.16	0	35249.336	9032.8789	400.76	774.2448	0	0	17921.86176
EMP	NZM10	3	4	2019	9	5	0	26.79651	9059.67232	0	0	8979.28	6850.238	0	785.7024	0	0	5915.57626
EMP	NZM10	3	4	2019	10	4	0	24.1094	7244.33492	16.24588	0	9056.182	7226.237	38.08	1485.8088	0	14.60368	9234.13194
EMP	NZM10	3	4	2019	11	5	0	1198.53937	10018.59164	88.93816	0	1196.166	1887.3665	12.76	42.8568	0	156.49868	4345.1826
EMP	NZM10	3	4	2019	12	4	0.24738	457.88666	646.73312	117.82161	0	832.466	4.289	7.44	260.0304	1.86	343.27852	431.88288
EMP	NZS42	10	11	2019	1	17	540.87775	1908.72825	8.138	0	199.2835	10.4	3618.733	13	3859.3722	109.99	458.666	112.4695
EMP	NZS42	10	11	2019	2	20	0	406.05988	0	30.01619	0	65.262	8023.635	73.68	7319.1048	18.42	371.3814	105.06914
EMP	NZS42	10	11	2019	3	18	0	284.17646	0	0	0	11.272	3921.78	64.4	12569.0376	541.73	214.08504	28.56326
EMP	NZS42	10	11	2019	4	16	0	1637.18702	149.95204	180.80731	0	31.766	1876.7659	0	2270.0664	374.89	1661.4754	242.58806
EMP	NZS42	10	11	2019	5	15	0	3853.73438	1137.755	1302.00675	3.94568	4.43	6621.4676	5.92	268.6824	324.64	3916.85424	1888.07674
EMP	NZS42	10	11	2019	6	12	0.34713	170.21873	4052.2232	633.52106	0	2.61	2131.4144	0	131.7792	572.9	88.23568	4516.69526
EMP	NZS42	10	11	2019	7	12	2783.3708	67.3802	251.60192	128.6499	428.58616	3.65	22265.533	0	104.3448	0	0	15202.1496
EMP	NZS42	10	11	2019	8	12	7516.58145	821.5376	120.3798	98.549	1901.76444	0	40265.249	0	0	3.1	0	1023.75196
EMP	NZS42	10	11	2019	9	9	1852.90546	15.3	4.79516	0	57.79888	0	15898.609	0	8.568	1.28	0	332.72338
EMP	NZS42	10	11	2019	10	8	5465.73475	780.34001	34.78056	0	1425.85678	11.58	11981.369	0	2095.0944	0	0	104.77632
EMP	NZS42	10	11	2019	11	7	6003.78891	143.44656	22.24804	25.7499	447.888	6.46	7792.71	6.48	7433.1096	136.65	64.428	232.20626
EMP	NZS42	10	11	2019	12	9	2502.32983	56.64753	54.36184	38.30695	141.48462	5.302	7407.732	9.64	3527.98041	230.35	66.60628	1194.27968
FMWT	405	NA	NA	2019	9	5	0.266	1233.2873	30.5488	530.1529	449.4876	2	2.44	NA	30.294	8.1	NA	5.324
FMWT	405	NA	NA	2019	10	7	NA	60.4048	3.13	26201.7434	6.665	10.62	NA	NA	1.5276	NA	NA	NA
FMWT	405	NA	NA	2019	11	6	2.3541	334.4207	5.5088	2346.6887	23.7274	NA	20.84	NA	158.9589	8.9	NA	35.4046
FMWT	405	NA	NA	2019	12	13	5.6392	689.8733	12.2696	793.5471	17.329	NA	1.63	NA	99.675	3.3	NA	NA
FMWT	411	11	12	2019	9	5	1.5295	419.3452	4.1316	48.2643	1097.3256	NA	0.17	NA	2.3115	NA	NA	17.5692
FMWT	411	11	12	2019	10	7	0.4389	276.4946	51.7076	590.4185	418.0288	NA	0.5	NA	56.7423	44.6	NA	17.5692
FMWT	411	11	12	2019	11	6	10.2011	845.727	12.0192	1301.58	51.1872	NA	9.59	NA	264.4347	14.4	NA	NA
FMWT	411	11	12	2019	12	13	5.32	709.4505	8.3884	1566.8322	77.0474	NA	2.89	NA	122.364	NA	NA	11.979
FMWT	416	12	13	2019	9	6	3.2984	494.014	NA	44.506	344.9804	NA	1.1	NA	1.6683	2.8	NA	14.641
FMWT	416	12	13	2019	9	17	NA	248.8772	59.3448	59.78	523.869	NA	0.41	NA	2.8947	NA	NA	25.289
FMWT	416	12	13	2019	10	10	1.8886	587.8532	31.926	30.6082	362.0428	NA	5.23	NA	16.2699	12.7	NA	22.627
FMWT	416	12	13	2019	10	22	NA	426.4084	23.5376	59.0301	78.9136	13.5	1.88	NA	20.9712	2.7	NA	NA
FMWT	416	12	13	2019	11	7	0.9044	871.5461	63.6016	3709.2948	NA	6.8	18.95	NA	264.6059	3.4	NA	35.937
FMWT	416	12	13	2019	12	16	1.0906	132.3372	12.3948	140.1862	210.8806	NA	0.82	NA	145.3026	1.7	NA	79.0614
FMWT	418	12	13	2019	9	6	3.1388	468.7264	5.3836	10.78	926.9682	NA	NA	NA	4.9824	NA	NA	17.0368
FMWT	418	12	13	2019	10	10	9.6957	557.46	34.6804	79.475	992.2852	NA	6.03	NA	7.2351	15.1	NA	67.0824
FMWT	418	12	13	2019	11	7	1.6891	122.1898	16.6516	521.0392	10.1308	NA	1.08	NA	74.2104	1.9	NA	43.923
FMWT	418	12	13	2019	12	16	4.6683	44.0336	12.1444	126.8557	77.8472	3.9	0.78	NA	271.824	9.7	NA	243.8392
FMWT	501	8	9	2019	9	5	2.3541	369.3932	3.756	NA	2167.1914	NA	0.3	NA	5.643	NA	NA	133.3662
FMWT	501	8	9	2019	10	7	5.8919	423.15	31.1748	87.4225	943.764	NA	0.28	NA	14.9757	2.8	NA	29.5482
FMWT	501	8	9	2019	11	6	11.8769	280.6093	34.1796	747.2706	151.962	NA	4.71	NA	173.058	12.4	NA	79.3276
FMWT	501	8	9	2019	12	13	8.6849	136.5198	NA	360.2751	32.2586	NA	NA	NA	47.3172	NA	NA	32.2102
FMWT	504	8	9	2019	9	5	0.3192	61.5	21.1588	NA	1755.561	NA	NA	NA	12.096	NA	NA	295.482
FMWT	504	8	9	2019	10	7	5.719	8.55	1983.4184	NA	6300.8244	8.6	4.58	NA	19.32	243.5	NA	3500.2638
FMWT	504	8	9	2019	11	21	14.9492	498.5126	19.0304	395.2005	429.4926	1.8	3.95	12	138.531	3	NA	56.7006
FMWT	504	8	9	2019	12	10	3.9368	162.6477	13.5216	220.0068	1256.7524	2.7	NA	10.8	122.6787	2.7	NA	7.1874
FMWT	508	8	9	2019	9	9	6.4771	23.1	519.8304	NA	3047.7712	7.7	1.28	NA	12.936	115.4	NA	3534.6036
FMWT	508	8	9	2019	9	17	8.4322	118.95	357.3208	NA	2081.8794	4	0.8	NA	19.992	23.8	NA	854.7682
FMWT	508	8	9	2019	9	30	20.8943	61.05	1377.2	NA	3242.9224	17.4	2.91	NA	107.688	104.8	NA	3361.8398
FMWT	508	8	9	2019	10	22	3.6176	4.329	3122.9888	NA	1605.9984	57.5	22.7	NA	30.576	27.2	NA	3352.2566
FMWT	508	8	9	2019	11	8	80.9172	13.7724	266.8012	151.0025	315.6544	NA	1.66	NA	63.9864	108.9	NA	1190.9788
FMWT	508	8	9	2019	12	2	16.0664	141.8461	26.918	237.1634	422.2944	NA	1.34	NA	129.5721	8.1	NA	207.3698
FMWT	513	7	8	2019	9	9	81.3162	17.85	431.0636	NA	2136.2658	NA	2.97	NA	69.72	201.8	NA	869.143
FMWT	513	7	8	2019	9	18	0.5852	29.7	1252.7512	NA	473.7482	41.7	1.1	NA	18.48	4.4	NA	426.4524
FMWT	513	7	8	2019	9	30	49.5957	115.2	1071.086	NA	2792.635	22	4.38	NA	55.44	307.1	NA	3109.4822
FMWT	513	7	8	2019	10	23	13.2601	10.6782	3089.5604	NA	2403.1324	29.6	11.08	NA	24.864	22.2	NA	4503.8378
FMWT	513	7	8	2019	11	8	27.8768	NA	1781.8464	NA	5123.2522	3.68	1.63	NA	62.496	18.6	7.0564	2443.1836
FMWT	513	7	8	2019	12	2	7.7406	405.7888	30.674	267.6339	832.3252	NA	0.31	NA	93.0231	6.1	NA	195.657
FMWT	519	9	10	2019	9	9	3.7107	94.2	218.3488	NA	1041.3396	14	NA	NA	NA	14	NA	909.8716
FMWT	519	9	10	2019	9	17	0.5985	98.55	130.834	NA	1925.3852	4.5	0.15	NA	2.52	NA	NA	150.9354
FMWT	519	9	10	2019	9	30	20.5086	208.2	332.1556	NA	1134.9162	18.6	1.24	NA	16.2471	3.1	NA	788.2182
FMWT	519	9	10	2019	10	22	15.3482	4.2	2745.1352	NA	3331.7002	16.9	8.73	NA	42.504	11.3	NA	2599.9754
FMWT	519	9	10	2019	11	8	146.566	244.9971	133.2128	NA	333.7832	NA	11.28	NA	550.9548	50.1	NA	350.053
FMWT	519	9	10	2019	12	2	3.2585	293.2148	11.894	180.9369	25.327	NA	0.16	NA	108.7935	2.4	4.9088	27.4186
FMWT	602	12	13	2019	9	6	0.8645	321.812	2.7544	NA	1249.2876	2.2	0.22	NA	7.392	NA	NA	75.0684
FMWT	602	12	13	2019	9	17	0.3591	1352.3488	36.5584	13.23	367.3748	2.7	0.54	NA	NA	5.3	NA	42.3258
FMWT	602	12	13	2019	10	10	33.0638	424.2056	52.8344	NA	650.2374	NA	3.75	NA	42.3141	14.1	NA	68.6796
FMWT	602	12	13	2019	10	22	0.133	88.5996	33.9292	33.3795	79.1802	1	NA	NA	31.5696	0.5	NA	67.881
FMWT	602	12	13	2019	11	7	4.2826	158.0797	13.3964	427.2331	391.902	NA	4.36	NA	75.5595	1.5	NA	10.1156
FMWT	602	12	13	2019	12	16	21.5992	40.4483	36.0576	27.0215	369.7742	1.7	7.95	NA	719.04	11.8	NA	148.5396
FMWT	606	10	11	2019	9	6	1.8221	682.0376	20.032	NA	1634.5246	NA	0.92	NA	19.32	6.9	NA	176.4906
FMWT	606	10	11	2019	9	17	2.527	243.6252	29.7976	38.148	462.551	NA	NA	NA	32.256	NA	NA	196.1894
FMWT	606	10	11	2019	10	10	27.5975	792.4727	37.1844	NA	652.1036	NA	10.87	NA	170.352	24.7	NA	52.7076
FMWT	606	10	11	2019	10	22	0.5187	286.6154	15.3996	NA	192.7518	1.5	0.85	NA	139.44	0.8	2.4544	6.1226
FMWT	606	10	11	2019	11	7	139.4638	276.8949	26.6676	33.3795	659.0352	NA	13.22	NA	3358.9101	57.5	71.7912	175.9582
FMWT	606	10	11	2019	12	16	14.9226	262.7457	8.0128	NA	152.2286	NA	2.75	84.8	3129	175.7	90.8128	535.3282
FMWT	608	10	11	2019	9	9	10.4272	27.15	105.794	NA	289.5276	NA	2.41	NA	25.368	42.2	NA	722.733
FMWT	608	10	11	2019	9	30	26.6	44.4075	1632.2324	NA	151.4288	42.44	9.63	NA	137.088	29.6	NA	782.0956
FMWT	608	10	11	2019	11	7	29.526	218.0373	200.5704	NA	341.7812	16	12.6	45.6	2268.84	100.7	42.0316	926.1098
FMWT	608	10	11	2019	12	2	0.3192	1.7658	79.7524	NA	6.3984	6.84	NA	9.6	52.416	3	3.6816	313.5836
FMWT	704	5	6	2019	9	10	0.9709	NA	3417.0836	21.9	77.314	71.08	15.24	NA	110.04	50.8	NA	2415.4988
FMWT	704	5	6	2019	9	18	NA	3.3189	1181.6376	NA	716.3542	16.1	0.69	NA	15.456	NA	NA	623.4404
FMWT	704	5	6	2019	10	1	0.399	13.35	1612.0752	NA	2085.0786	68.4	6.25	NA	99.96	6	NA	1021.1432
FMWT	704	5	6	2019	10	23	NA	2.7873	287.2088	4.4	8.7978	22.46	3.7	NA	12.264	NA	NA	55.902
FMWT	704	5	6	2019	11	12	0.3059	21.4831	990.7076	NA	1529.2176	14.54	13.34	NA	74.592	2.3	NA	2692.3468
FMWT	704	5	6	2019	12	3	34.2342	21.1287	1057.4392	NA	1633.1916	16	2.17	NA	268.296	18.1	11.0448	4670.2128
FMWT	706	5	6	2019	9	10	NA	8.3306	4469.5148	NA	208.2146	97.42	17.46	NA	193.032	101.1	NA	6469.991
FMWT	706	5	6	2019	9	18	NA	NA	878.7788	NA	60.5182	39.02	0.94	NA	47.04	1.3	NA	306.13
FMWT	706	5	6	2019	10	1	0.5054	NA	497.67	NA	141.298	15.2	1.14	NA	127.176	18.9	NA	1219.196
FMWT	706	5	6	2019	10	23	0.1463	5.0739	210.336	2.4	7.1982	18.26	2.24	NA	11.928	NA	NA	84.3854
FMWT	706	5	6	2019	11	12	NA	12.9221	349.0576	NA	7.7314	27.3	11.02	NA	67.872	NA	3.068	311.1878
FMWT	706	5	6	2019	12	3	101.6253	NA	902.9424	60.2	2288.761	65.2	12.02	NA	692.496	34.3	26.3848	8524.5226
FMWT	707	2	3	2019	9	10	NA	NA	2290.9096	12.8	8.5312	55.12	24.69	NA	164.976	3.2	NA	2342.8262
FMWT	707	2	3	2019	10	1	NA	NA	1727.6348	NA	14.9296	66.54	12.57	NA	140.784	NA	NA	3123.0584
FMWT	707	2	3	2019	11	12	NA	38.3838	378.8552	5.7	5.0654	30.4	11.42	NA	44.688	3.8	17.4876	1200.562
FMWT	707	2	3	2019	12	3	3.1388	85.3953	1374.9464	6.826	860.5848	92.86	4.93	8	258.216	NA	114.7432	4249.0844
FMWT	711	2	2	2019	9	10	NA	NA	3320.304	NA	NA	143.2	36.41	NA	90.384	NA	NA	2687.289
FMWT	711	2	2	2019	10	1	NA	NA	1658.5244	NA	NA	79	14.51	NA	160.608	6.2	NA	1923.5612
FMWT	711	2	2	2019	11	12	0.3192	41.4066	342.7976	NA	NA	23.84	9.76	NA	84.168	NA	7.3632	2845.678
FMWT	711	2	2	2019	12	3	NA	42.7095	111.428	11.9	4.5322	231.7	2.14	46	395.808	NA	15.0332	723.5316
FMWT	716	1	1	2019	9	10	1.4497	NA	5828.3104	NA	NA	534.36	64.78	NA	85.512	3.6	NA	891.5038
FMWT	716	1	1	2019	10	1	0.5187	12.6906	2328.094	NA	NA	185.18	38.12	NA	65.352	3.9	NA	196.7218
FMWT	716	1	1	2019	11	12	NA	58.5682	467.8724	NA	NA	35.98	13.31	18.8	172.536	2.3	14.4196	2903.9758
FMWT	716	1	1	2019	12	3	0.2128	91.4922	136.5932	46.2237	NA	299.94	2.93	78	355.32	4.9	39.884	251.2928
FMWT	719	1	1	2019	9	13	5.5461	411.2781	6306.8248	1236.1584	NA	303.96	25.03	NA	85.512	4.6	NA	12706.5246
FMWT	719	1	1	2019	10	11	27.664	586.0619	5498.9092	1129.6384	NA	111.3	50.667	NA	28.56	12.1	NA	3000.3402
FMWT	719	1	1	2019	11	15	0.3192	260.3885	734.4232	1261.4448	NA	12.48	4.156	NA	68.208	19.1	36.5092	1168.0856
FMWT	719	1	1	2019	12	17	0.3458	282.3331	233.6232	2215.3783	NA	106.3	0.182	10.4	176.064	7.7	39.2704	2945.7692
FMWT	721	1	1	2019	9	10	NA	29.8361	3981.7356	NA	NA	164.4	31.34	NA	112.392	NA	NA	232.3926
FMWT	723	1	1	2019	9	13	NA	NA	2334.7296	NA	NA	106.9	8.74	NA	114.072	9.7	NA	1189.3816
FMWT	723	1	1	2019	10	11	1.9551	15.3909	2683.036	NA	5.5986	157.1	51.95	NA	474.936	4.2	12.8856	2581.8738
FMWT	723	1	1	2019	11	15	NA	34.4201	340.4188	7.8	NA	59.8	4.79	NA	126.336	NA	11.9652	213.7586
FMWT	723	1	1	2019	12	17	0.1995	60.4226	18.9052	68.6558	NA	434.54	1.81	144.8	847.56	3	9.204	237.1842
FMWT	795	1	1	2019	9	13	19.9633	3601.5717	15468.9608	3201.5486	NA	6867.4	46.251	27.2	1776.6	20.5	NA	3795.7458
FMWT	795	1	1	2019	10	11	63.2814	2826.4972	6649.2468	2256.4952	NA	2026.34	121.062	NA	1679.496	19.2	177.0236	2737.867
FMWT	795	1	1	2019	11	15	12.8212	5868.351	1994.3108	5838.1108	NA	6327.04	62.585	821.6	309.792	NA	51.5424	100.3574
FMWT	795	1	1	2019	12	17	37.9848	10186.4195	506.9348	8579.2672	NA	1855.94	5.208	6232	181.944	3.6	210.7716	529.2056
FMWT	796	1	1	2019	9	13	1.5827	3852.7785	11233.3196	7166.6213	15.996	4635.08	44.566	NA	90.048	29.8	NA	8230.904
FMWT	796	1	1	2019	10	11	29.8319	2009.5034	7725.0904	4603.6162	NA	1458.36	42.343	NA	1622.376	32	28.2256	8517.069
FMWT	796	1	1	2019	11	15	1.197	2122.8535	679.0848	1431.6797	NA	95.98	13.564	NA	109.2	4.5	96.3352	155.1946
FMWT	796	1	1	2019	12	17	4.921	2339.1093	621.3676	7010.9846	NA	186.08	0.343	642	16.632	22.2	15.0332	2339.6318
FMWT	797	1	1	2019	9	13	6.7298	1052.47	7191.7384	3242.7659	NA	2752.4	55.017	NA	NA	20.2	NA	8242.6168
FMWT	797	1	1	2019	10	11	19.4446	945.1389	3995.3824	1268.997	NA	249.2	41.906	NA	52.416	4.8	NA	2461.8176
FMWT	797	1	1	2019	11	15	1.6891	1668.4	1670.0428	3560.5439	NA	2.5	23.715	NA	68.04	27.8	15.6468	1387.9668
FMWT	797	1	1	2019	12	17	1.4763	735.2352	158.8788	2704.8025	NA	8.02	0.623	8.8	37.632	15.6	27.3052	1605.9846
FMWT	802	7	8	2019	9	6	3.4181	28.95	1797.1208	NA	2084.812	32.1	2.36	NA	39.648	12.9	NA	2623.401
FMWT	802	7	8	2019	9	18	0.3325	33.45	1910.0512	NA	575.3228	103.74	0.74	NA	33.432	2.5	NA	1340.5832
FMWT	802	7	8	2019	10	10	22.6233	10.2453	1881.6308	NA	472.4152	60.96	20.56	NA	95.424	63.8	NA	1924.8922
FMWT	802	7	8	2019	10	23	1.9285	4.8	3305.0296	NA	638.507	61.52	43.31	NA	24.36	4.8	7.3632	2138.3846
FMWT	802	7	8	2019	11	12	2.4738	16.8699	1380.2048	7.8499	2628.4094	20.1	2.8	NA	43.008	4.7	NA	2835.2962
FMWT	802	7	8	2019	12	16	0.3192	19.6453	109.1744	34.1912	207.4148	90.48	0.47	56.4	570.024	18.9	NA	783.959
FMWT	804	7	8	2019	9	6	0.3325	36.75	3019.9492	NA	496.6758	148.6	12.01	NA	74.256	2.5	NA	2538.217
FMWT	804	7	8	2019	10	10	9.8952	28.5	2729.7356	NA	198.3504	132.74	27.47	22.8	86.352	97.3	NA	5453.6394
FMWT	804	7	8	2019	11	12	4.1363	128.3776	1441.9284	NA	255.936	15.08	23.09	NA	56.616	33.7	NA	1360.282
FMWT	804	7	8	2019	12	16	0.5054	16.5585	178.9108	NA	116.7708	71.7	0.95	7.6	447.888	9.5	17.4876	928.2394
FMWT	809	6	7	2019	9	11	NA	31.6005	5468.3604	NA	434.0248	1185	29.02	NA	89.208	7.1	NA	4908.9942
FMWT	809	6	7	2019	10	2	1.0374	3.9	4207.8468	NA	277.5306	322.28	17.96	NA	105	15.6	NA	5149.1066
FMWT	809	6	7	2019	11	13	0.3059	264.3099	3078.1672	NA	12.2636	123.72	46.24	9.2	138.432	2.3	49.088	3796.5444
FMWT	809	6	7	2019	12	4	7.182	26.9841	813.6748	19.7673	1040.5398	58.14	1.45	8.4	237.216	2.1	25.4644	1398.3486
FMWT	812	6	7	2019	9	12	NA	17.9036	11172.4724	20.8	69.5826	3076.28	236.16	NA	96.6	NA	64.1212	2781.5238
FMWT	812	6	7	2019	10	3	0.4522	13.6	3283.2448	13.6	71.982	1152.3	40.5	13.6	62.328	NA	NA	2021.5228
FMWT	815	6	7	2019	9	12	NA	9	9022.9136	NA	NA	4544.94	44.37	18	114.072	4.5	NA	6760.4152
FMWT	815	6	7	2019	10	3	NA	5	7778.4256	10	6.665	781.7	62.96	NA	94.92	NA	NA	1067.1958
FMWT	815	6	7	2019	11	14	NA	45.4426	2683.9124	14.3346	11.1972	85.64	43.42	16.8	52.248	8.3	12.8856	4429.3018
FMWT	815	6	7	2019	12	5	NA	15.0072	359.5744	NA	6.9316	40.14	3.92	20.8	166.824	NA	15.9536	1056.5478
FMWT	906	3	4	2019	9	11	0.5719	17.2	10443.9336	NA	22.9276	3412.72	141.19	34.4	304.92	4.3	NA	4298.5976
FMWT	906	3	4	2019	10	2	0.3325	13.2775	8423.8316	NA	NA	1296.94	113.4	10	191.856	NA	7.67	1080.5058
FMWT	906	3	4	2019	11	13	NA	131.1392	3990.8752	27.4606	NA	226.02	30.59	16.8	129.528	4.2	25.4644	4840.847
FMWT	906	3	4	2019	12	4	0.8645	118.1237	906.3228	21.2759	11.4638	137.02	15.82	52	233.352	NA	26.6916	1782.7414
FMWT	910	3	4	2019	9	11	NA	5.0708	1270.5296	11.2	NA	2999.64	27.376	188.4	2208.192	22.2	NA	1284.415
FMWT	910	3	4	2019	10	2	NA	9.6235	2500.9952	6.4847	NA	1523.8	31.42	22.8	521.304	5.7	NA	380.1336
FMWT	910	3	4	2019	11	13	NA	813.0189	3077.1656	65.5296	NA	416.86	83.034	NA	205.296	NA	44.1792	784.4914
FMWT	910	3	4	2019	12	18	NA	349.0617	123.0716	NA	NA	305.4	9.07	NA	584.304	22.7	46.3268	885.3812
FMWT	912	3	4	2019	9	11	NA	61.6275	10775.964	NA	NA	3364.78	267.125	374	3150.672	5.5	NA	11346.2426
FMWT	912	3	4	2019	10	2	NA	27.7862	1012.868	29.6738	NA	4037.9	56.712	570.4	1176.336	2.6	NA	317.5766
FMWT	912	3	4	2019	11	13	NA	2090.8911	1059.3172	366.5562	NA	1233.78	207.072	62.8	879.984	4.5	41.1112	274.186
FMWT	912	3	4	2019	12	18	NA	106.2048	10.8924	7.5086	NA	120.02	0.22	4.4	260.232	19.5	129.4696	685.9974
FMWT	919	4	5	2019	9	12	NA	11.4487	86.6384	14.4	NA	153.72	7.01	28.4	123.648	NA	NA	54.3048
