"region","Year","DOY","IBMR","Gates+X2_median","Gates+X2_l95","Gates+X2_u95","NoAction_median","NoAction_l95","NoAction_u95","X2Only_median","X2Only_l95","X2Only_u95","GatesOnly_median","GatesOnly_l95","GatesOnly_u95"
"Suisun Marsh",2016,245,"limno",1815.32867495657,729.62052221454,4460.7601688067,557.365687022334,278.558013770577,1195.50827834531,797.725789428702,388.898758882861,1610.65945954602,1337.42969135234,574.388000318133,2859.88084545346
"Suisun Marsh",2016,245,"othcalad",2.25533408071172,0.93293276115777,4.39914577151085,8.91846046792131,5.15720311314001,15.6140091294694,4.70848702498102,2.59568080244382,8.63728374948379,2.45096482553199,1.34116478359288,4.35351506321083
"Suisun Marsh",2016,245,"othcaljuv",5.57494171455381,1.84315243203931,14.2199314057836,13.6784080432125,5.59681311219876,31.534799342717,8.99755655153715,3.56873083642259,20.6948160187831,6.05596500850799,2.26463285585608,14.1832863126876
"Suisun Marsh",2016,245,"othclad",0.695572856931774,0.293953977254157,1.29493486345218,0.120619181988122,0.0278911137096892,0.249382764015162,0.167216300859471,0.0442009035919967,0.346408540275468,0.315888248749662,0.123485878304154,0.591859463580665
"Suisun Marsh",2016,245,"othcyc",22.5472432447691,3.45533076231031,102.822453159717,11.1952954899635,1.9823237205085,47.6938833136039,12.2499174212368,2.0333181275267,51.4634846043499,15.8050296069869,2.42715424819914,68.6125586156752
"Suisun Marsh",2016,245,"other",172.398725653299,79.9697160232964,358.641042200464,91.3366488347411,51.0074245609638,173.853700734584,117.564907462652,63.45438980176,219.391645072882,170.506109419458,88.7706541365669,316.82539434192
"Suisun Marsh",2016,245,"pdiapfor",162.806314190586,97.0486725376114,274.85880392551,27.0120791020004,16.9290203565093,42.6384866661194,42.446927325482,26.4046459582445,68.4938350284427,82.4439984011257,51.097634858077,134.625528521319
"Suisun Marsh",2016,245,"pdiapjuv",27.4015686938129,15.0090561007268,49.3115105978094,5.17479313258503,2.92241838797203,9.0577477037881,7.56793449297548,4.31686788679833,13.6844605017414,14.0777069818489,7.88882913758134,25.044153459903
"Suisun Marsh",2016,246,"acartela",351.478254711372,171.30192359686,690.585010238197,64.0936980869956,35.302817284893,116.906875795492,81.2688044249668,42.2864593644293,146.912015168489,152.174093488795,78.1263967548851,277.272395325672
"Suisun Marsh",2016,246,"allcopnaup",1.16281850924686,0.266089155381498,3.47248855335104,0.327033213109783,0.0790295320869846,0.754054433273142,0.413087612692989,0.105927868297786,1.04186455848534,0.65499140337533,0.150123028858524,1.84324741020568
"Suisun Marsh",2016,246,"daphnia",0.00407325035881137,0,0.0716637646629912,0.00263846099800763,0,0.0329273284404948,0.00268740613253044,0,0.0374467739474574,0.00324272418000197,0,0.0475385819937106
"Suisun Marsh",2016,246,"euryjuv",0.210991952827626,0,0.583837954595871,0.168453044225838,0.0532229930027679,0.354320906012886,0.167714350049749,0.0367432175190576,0.369855296859523,0.180899830304084,0.0240987515714674,0.407505158261322
"Suisun Marsh",2016,246,"eurytem",0.0951998224439663,0,0.351808753870706,0.00880445819408564,0,0.103470898805292,0.0177756888360307,0,0.138416252524956,0.0409702320697727,0,0.215880977991376
"Suisun Marsh",2016,246,"limno",1847.77188803409,731.389840427633,4499.49170041845,579.513491607166,288.285009017839,1204.98600491073,829.056751485829,406.807612832314,1673.82602381756,1336.87440913724,573.968249816158,2817.96625910471
"Suisun Marsh",2016,246,"othcalad",2.19489798108945,0.893606011025586,4.33632315664505,8.10229487868162,4.56711829777208,14.4222080799217,4.28657649049137,2.35490106412625,7.92107107800477,2.3817272386383,1.29730191779969,4.25315064227554
"Suisun Marsh",2016,246,"othcaljuv",5.65840222954199,1.87034520671155,14.4614623237123,12.8000337580199,5.30112428565184,29.9014038479281,8.5545060396341,3.39748820237618,19.8848266259044,6.08590311257497,2.25852329069694,14.2106351620421
"Suisun Marsh",2016,246,"othclad",0.693859406811469,0.288907156159893,1.28926845737946,0.124446824432102,0.028437177208048,0.255592207873086,0.171721125588895,0.0446280487793998,0.361250887889653,0.313048731829008,0.12255129798015,0.590781245434584
"Suisun Marsh",2016,246,"othcyc",22.5698011906599,3.46126448839658,103.261795472887,11.2744268784516,2.00640631500051,48.4200507720543,12.4549551658459,2.06437632293133,52.5814374703599,15.8675709930464,2.43123313286479,69.0557614446734
"Suisun Marsh",2016,246,"other",171.047483870749,79.2066415463965,356.628024704726,93.4284790934358,51.6102558230053,179.102603831356,120.527591988174,65.1843211818228,222.925577979397,168.97452632419,88.8185128117585,312.268196354464
"Suisun Marsh",2016,246,"pdiapfor",159.454736920293,95.0417277997906,271.280343733517,28.5045199193937,17.7722787236043,45.2292953272363,44.3502169308019,27.5022327819754,71.875550610493,80.9012229361917,50.5405017064954,132.850606961649
"Suisun Marsh",2016,246,"pdiapjuv",26.9865451625026,14.8155174164654,49.0049234670849,5.34329704460996,3.01725166622007,9.50427332235803,7.853269985227,4.46083964971416,14.2268375949276,13.8293395323472,7.79817406684321,24.8189777997555
"Suisun Marsh",2016,247,"acartela",331.104982548882,157.94461424546,647.296117724536,64.0152292233971,35.4634480259606,116.470066554199,82.0202713526772,43.0940656259783,148.990688953662,142.27621362498,74.19985801885,258.9002809447
"Suisun Marsh",2016,247,"allcopnaup",1.06242836835224,0.239058540170003,3.23276137361258,0.312569850778015,0.0767907484133442,0.716275719913029,0.408618929280003,0.105297968119964,1.03012933040492,0.609159615428015,0.139266579906165,1.69495974799573
"Suisun Marsh",2016,247,"daphnia",0.00361326666794197,0,0.06894955392486,0.00272232948462811,0,0.0319554573539789,0.00236416646501513,0,0.0379675329387552,0.00281161677292027,0,0.0462704846836568
"Suisun Marsh",2016,247,"euryjuv",0.215670677699898,0,0.571783857082521,0.172628360220363,0.0571520193676267,0.360742559139612,0.173138005020735,0.0398446136012968,0.378943041163162,0.186864723640567,0.0256431101609094,0.409871599177494
"Suisun Marsh",2016,247,"eurytem",0.0895304252579789,0,0.342209125495251,0.00950624121870862,0,0.102017281210897,0.0182883629999929,0,0.141433552821201,0.0391287738262437,0,0.210289656352934
"Suisun Marsh",2016,247,"limno",1807.67499805639,713.869051252036,4296.35302886277,547.530868264536,274.376109778085,1171.79756707313,824.802505917573,403.338646942136,1663.49647500606,1295.8014077864,554.72365224599,2682.84169838735
"Suisun Marsh",2016,247,"othcalad",2.07549803838715,0.869556158442942,4.16195696044756,8.691595366426,4.89870699964982,15.3354943353431,4.19044598660319,2.27884187064658,7.79064300670888,2.41061338608652,1.27635375817243,4.30513128408816
"Suisun Marsh",2016,247,"othcaljuv",5.70606814078258,1.95291145480048,14.4945664974115,13.451380434468,5.49196084139222,31.4933933538751,8.50214736231913,3.38673147645517,19.7806465739033,6.23711935378423,2.39607602925131,14.3797171099765
"Suisun Marsh",2016,247,"othclad",0.638005775604033,0.257952906588899,1.1846157819939,0.119335096643241,0.0270280757561039,0.246902076759554,0.169988859793393,0.0434750939645981,0.359598500475525,0.291879782131125,0.108171369270673,0.562619122358399
"Suisun Marsh",2016,247,"othcyc",21.7031347262189,3.31952722563982,99.1153589945383,11.1987336794867,1.99118179035563,48.0305785429852,12.5080527631361,2.06921617890988,53.0157687828635,15.5146168824814,2.38843732599739,67.2346305389769
"Suisun Marsh",2016,247,"other",172.369420891293,82.9387491684464,357.793711918173,89.7224587501706,49.4493686158659,168.935599085494,119.592694667438,64.6961239408197,222.557401380776,164.135967538025,86.2855067130401,297.426899099945
"Suisun Marsh",2016,247,"pdiapfor",146.870408952676,87.2758544479501,250.775234232742,26.6054251874199,16.7172832830027,42.6696690543853,43.8083335794062,27.0903517701106,71.7174284716389,75.1189118828671,47.2557876864865,123.707950126298
"Suisun Marsh",2016,247,"pdiapjuv",24.9194439156415,13.5562089833796,45.1805129304687,5.06097729418328,2.84407299681366,9.04029478543912,7.80559213685959,4.41430675660116,14.2272593380702,12.9198429364759,7.26140651720809,23.3906241459791
"Suisun Marsh",2016,248,"acartela",330.330008023111,158.244364378379,653.990897649402,65.2502561006986,36.0540849679817,119.674969260666,83.3534706513249,43.6072211914129,150.911857499673,134.289964867489,69.7282066567515,246.309486777288
"Suisun Marsh",2016,248,"allcopnaup",1.0418388703515,0.219505941137472,3.19910315116585,0.31156114298085,0.0758540708182358,0.714008121362894,0.39996000820402,0.1063413262315,1.01434308369607,0.574780637383075,0.127878652339998,1.54744166544221
"Suisun Marsh",2016,248,"daphnia",0.00328340498988535,0,0.0690336580650079,0.00274489542991258,0,0.0322520408708931,0.00229027193886617,0,0.0383875474599875,0.00236963938410716,0,0.045780588434562
"Suisun Marsh",2016,248,"euryjuv",0.225557655080273,0,0.585238459816797,0.177641828073075,0.0602916447240427,0.371292362117477,0.178305153445882,0.0421724113701281,0.390081224835009,0.19251646528224,0.0257231840341915,0.412477016925049
"Suisun Marsh",2016,248,"eurytem",0.0950515760888019,0,0.35725582484746,0.0101124986896664,0,0.104292500388831,0.0196288347974079,0,0.144198639920942,0.0381831990602886,0,0.204232884114063
"Suisun Marsh",2016,248,"limno",1827.34739439823,721.644058485642,4311.52336958008,546.829137469741,272.484344937007,1162.13762190746,815.996495075932,400.00588579405,1649.08313174916,1242.86196849534,539.296161855228,2567.14084198127
"Suisun Marsh",2016,248,"othcalad",2.0253608822235,0.828353255465238,4.1439261557407,8.5915793481493,4.77960208140161,15.1711895685993,4.10842355621118,2.21055948461478,7.66811072267675,2.46840873776346,1.28550890844264,4.32943010996074
"Suisun Marsh",2016,248,"othcaljuv",5.77030157210853,1.9523514602266,14.6925411600086,13.3488107699158,5.44532326884866,31.4513695380663,8.44719949642911,3.40843812221416,19.6800901723009,6.38349886894415,2.50812212435521,14.6810686413861
"Suisun Marsh",2016,248,"othclad",0.637343675449119,0.254108885024251,1.1822474906235,0.118502233602216,0.026638764817344,0.24702313429965,0.1689089703628,0.0428706974193044,0.355728309905906,0.273723386214712,0.0952645582769553,0.529172875067781
"Suisun Marsh",2016,248,"othcyc",21.7345846723912,3.32134451514124,99.5655880136061,11.2484220334087,1.99300356558014,48.2000605649595,12.53890622622,2.07414931346063,53.4619062446427,15.1289705938292,2.35127548959667,65.49393687289
"Suisun Marsh",2016,248,"other",172.928847003028,81.4049982716885,357.642237463553,88.4061001820886,48.5478742533962,166.896517233443,118.942485587353,63.4206389159067,221.193898002766,157.94262860172,83.394427375649,286.946989748991
"Suisun Marsh",2016,248,"pdiapfor",144.176886498126,85.8701526107838,249.026989937826,26.4755659988437,16.6241461812363,42.3640952969162,43.2986574220611,26.8793179187819,71.1590132533707,70.5833350377527,44.2094970820201,115.519581314534
"Suisun Marsh",2016,248,"pdiapjuv",24.5809132717355,13.3417411176363,44.9334116948068,5.0052923423122,2.79292428966086,9.00259682033113,7.70406883022527,4.3643488418496,14.1120599940644,12.1314266187551,6.7689486582975,22.0271794529879
"Suisun Marsh",2016,249,"acartela",310.621633479518,146.597670127884,613.900016039622,65.5216879462286,36.1696787702309,119.234612238382,84.1774878707192,44.1019322615511,152.80077874991,127.030218181682,65.4564889421738,235.266793318835
"Suisun Marsh",2016,249,"allcopnaup",0.96448480761111,0.194078222339956,2.96307660277384,0.303119482696652,0.0741958939336747,0.686651879479344,0.393811941418509,0.102994519852973,1.00344360836898,0.543334053516789,0.119710227842565,1.45001022369504
"Suisun Marsh",2016,249,"daphnia",0.00288964549741929,0,0.0662712679854417,0.00261880325744479,0,0.0313246384391399,0.00199455329679988,0,0.0383673613872726,0.0022920361187399,0,0.0447922533594816
"Suisun Marsh",2016,249,"euryjuv",0.230299895704367,0.00119190776271282,0.573123974321915,0.182272053992619,0.0647722599166006,0.381266394409079,0.184259544268289,0.0446229890874074,0.399345523864359,0.194972872816714,0.0262559723588388,0.416720817787267
"Suisun Marsh",2016,249,"eurytem",0.0958350716506748,0,0.35160092538376,0.0099622695470333,0,0.103924899541989,0.020816068278042,0,0.148303763613043,0.0399226892223427,0,0.198730417180756
"Suisun Marsh",2016,249,"limno",1759.42271636268,703.079185018104,4133.31126669419,522.417921380911,257.632945397045,1130.70516746858,806.878593735676,396.880159537382,1631.26157267335,1181.91588972825,516.292559869324,2460.93757683395
"Suisun Marsh",2016,249,"othcalad",1.95563846577619,0.802488907864272,4.03530863885281,9.30350022680499,5.17070290314082,16.1422155146206,4.00643412178687,2.15264381891738,7.50680517637298,2.50930477289661,1.30217724803563,4.445939617155
"Suisun Marsh",2016,249,"othcaljuv",5.78507791033214,1.98216182901352,14.7261114472013,14.0073826009442,5.65579651333561,33.2776282323183,8.42614692668815,3.42732368324251,19.6915755695779,6.48472059396136,2.58217693457989,15.0387922518359
"Suisun Marsh",2016,249,"othclad",0.585111844743361,0.230445366189808,1.09450283472481,0.114326633961864,0.0254990914411332,0.241496588626393,0.166779944050355,0.0423676284567589,0.351051025689363,0.2558260784861,0.0841405283953051,0.506766814354413
"Suisun Marsh",2016,249,"othcyc",20.9572947450349,3.19804348799859,95.815051648981,11.2491104319872,1.97906425785235,47.8253970319915,12.5879641788726,2.07916496901143,53.9197459418532,14.7998547293896,2.31911752754614,63.9058563927914
"Suisun Marsh",2016,249,"other",175.791174160116,81.5434639365576,355.418081126493,84.3955855940246,46.6834378056472,161.075426361392,117.873824189558,62.133956622417,217.961042676525,152.697990914603,80.8841110051327,274.264326652036
"Suisun Marsh",2016,249,"pdiapfor",132.777547741823,79.4168416507435,230.038554036748,24.9067911137348,15.6696861267361,39.9262896371579,42.8765884305108,26.6238664528598,70.4711576916528,65.9759199632069,41.315237371291,107.994806341866
"Suisun Marsh",2016,249,"pdiapjuv",22.8280267171128,12.4500077387755,41.6610895866803,4.73959231794282,2.62405691334015,8.48455437569709,7.60436348889625,4.30292289467355,14.0880209102121,11.4869806494648,6.31599437975524,20.671256763102
"Suisun Marsh",2016,250,"acartela",331.40288713622,154.847272349562,672.466091449208,66.717810194824,36.5999155313007,122.147694899926,85.2080783156658,44.3948409596058,155.506486003398,128.608660242974,65.9496777557817,238.291251169572
"Suisun Marsh",2016,250,"allcopnaup",1.00073817501691,0.192799456707787,3.07409540503413,0.300768096732169,0.0733603434658855,0.677086245026464,0.390728677476425,0.0984086401666471,0.99407752843125,0.532721393983372,0.114806401482306,1.44027765791792
"Suisun Marsh",2016,250,"daphnia",0.00232614518988397,0,0.0704810695092501,0.00283645111241708,0,0.0316391012602449,0.00208039491599338,0,0.0383490856715551,0.00194044131188353,0,0.044862530367782
"Suisun Marsh",2016,250,"euryjuv",0.246734218634501,0,0.61501070798227,0.189061890815486,0.067557707220711,0.391333855777882,0.191248800358922,0.048007968597717,0.41323070037441,0.203694393943002,0.0268188153537991,0.432915620975031
"Suisun Marsh",2016,250,"eurytem",0.110430387218545,0,0.390595498358281,0.0111641239837463,0,0.110343997505511,0.022143743289684,0,0.155106218930663,0.0430099850054746,0,0.210054524982622
"Suisun Marsh",2016,250,"limno",1824.76044110368,738.008322247709,4343.89342624674,522.583852270146,256.364994695922,1121.32973619964,800.738968017978,394.723060419018,1615.16897247425,1181.58423714434,515.252206376259,2463.92468927605
"Suisun Marsh",2016,250,"othcalad",1.92397633003351,0.748206191216193,4.06225446686178,9.13814942120306,5.06264034273197,16.0008333140809,3.91211009910285,2.09684653382735,7.35992127401124,2.43622622413031,1.26338161938903,4.3630420707386
"Suisun Marsh",2016,250,"othcaljuv",5.928945268582,1.97922379051742,15.1443877070939,13.8353304326347,5.64563294490553,33.2578642929788,8.40895640967696,3.40822142544012,19.8759311381927,6.5253736284583,2.59301048675577,15.0047579185917
"Suisun Marsh",2016,250,"othclad",0.633126737334082,0.248974489388807,1.18315808192999,0.113757113274017,0.0248841168552019,0.242699448383299,0.165878120827614,0.0419459687736055,0.34543687197468,0.25463519517437,0.083905258494675,0.505105933306854
"Suisun Marsh",2016,250,"othcyc",21.8029122056152,3.32872267265165,100.480948144768,11.2684014598338,1.98136153263547,47.9884194148229,12.6558815092565,2.08425228749227,54.4270888609409,14.8785057567188,2.32620129554522,64.33754177258
"Suisun Marsh",2016,250,"other",171.762443934006,78.8079898912809,351.510978781634,83.224517607292,46.0377431234542,159.625406844613,116.743501503073,61.1482845215483,214.682273295945,151.956614145204,79.5369597364091,272.640186337008
"Suisun Marsh",2016,250,"pdiapfor",139.823217701422,83.2424302436287,244.633923499293,24.8157690229013,15.5690760065767,39.8834792473345,42.2742662515789,26.1098069642726,70.1341373292451,65.2466770680577,40.7582721583263,107.098813867131
"Suisun Marsh",2016,250,"pdiapjuv",24.0347217007285,13.1715484762133,44.4808453938259,4.67546703335149,2.60578444415962,8.45251614846973,7.5221992193528,4.24544691830194,14.009910561975,11.3835562073515,6.22294257874909,20.495187812473
"Suisun Marsh",2016,251,"acartela",330.54556309228,154.780307828526,682.90447193021,66.997707097359,36.7828067288774,124.028624594598,86.9630739926271,45.074246795503,157.757473816245,129.507207679891,66.7362100611962,241.126632028792
"Suisun Marsh",2016,251,"allcopnaup",0.97372127970988,0.181928313689865,2.94956581134416,0.290814116588272,0.0685327778497159,0.668891447841442,0.388850208164394,0.0931401592220119,0.982976281338986,0.5248732389313,0.109292687525683,1.43100409932882
"Suisun Marsh",2016,251,"daphnia",0.00135304628386553,0,0.0711268599352511,0.00288642948088045,0,0.0313609423805698,0.00218575411604185,0,0.0384284558231955,0.00150886818371548,0,0.0451492320153585
"Suisun Marsh",2016,251,"euryjuv",0.256647671876844,0,0.630277855351344,0.196393747192963,0.0716611797465691,0.401143901552994,0.198960017495967,0.0517697750645808,0.427287736717576,0.210841754961988,0.0278219662998942,0.44945410718912
"Suisun Marsh",2016,251,"eurytem",0.120509283266659,0,0.413005908150631,0.012528273152477,0,0.111887305207551,0.024642066520535,0,0.16224331740719,0.0469551354460526,0,0.218722474890136
"Suisun Marsh",2016,251,"limno",1835.03165340042,746.479990391605,4366.95975284626,499.66034395974,244.177746634388,1084.62641909364,796.873189131478,394.071522218601,1608.13831866557,1177.79822309362,512.280499879357,2452.84433331815
"Suisun Marsh",2016,251,"othcalad",1.87481665103527,0.708114806617787,3.99359614297974,9.92663722800949,5.52415290507204,17.3007215929513,3.83307715040155,2.04268197654198,7.20749305156967,2.37732854372931,1.22642477553043,4.26805628854284
"Suisun Marsh",2016,251,"othcaljuv",6.032680437098,1.98432652095222,15.42866314724,14.6760389968605,5.98774904231891,35.2248769694463,8.44687891795942,3.38889247106798,20.0662766386095,6.54993017855996,2.62981822168007,15.081761390909
"Suisun Marsh",2016,251,"othclad",0.627679717079695,0.24649652384259,1.18318659069582,0.110600403663793,0.0256251264010338,0.237638957102352,0.165072641066685,0.0405797425763066,0.341714732883743,0.252198185155055,0.0837944736365945,0.503075499981501
"Suisun Marsh",2016,251,"othcyc",21.8399203100716,3.33433092300275,100.944562095355,11.1605796754092,1.96768770124118,47.7005915239245,12.7141507190765,2.08940031673288,54.9483520258566,14.9152428197422,2.33381104624469,64.7837978609891
"Suisun Marsh",2016,251,"other",168.6464840072,77.2071833863174,351.67729526465,79.5587184185158,44.7579048566785,153.739199105477,115.43412340668,60.3659173290076,213.522317338731,149.836623482359,78.8683642831699,270.325500492555
"Suisun Marsh",2016,251,"pdiapfor",137.548078972646,82.0219598390138,241.960699614163,23.3739972698011,14.7289330315113,37.6757022766613,41.9282526830661,25.8067952761121,69.588240198443,64.417422026323,39.9026675117567,106.449789744967
"Suisun Marsh",2016,251,"pdiapjuv",23.7868166537369,13.0915599165312,44.3781180561685,4.43844409461811,2.44720359755215,7.98748227563761,7.47427459064424,4.19991920530759,13.9199301079078,11.2586046971292,6.1535419558438,20.4372916841416
"Suisun Marsh",2016,252,"acartela",355.296915323435,163.376811967326,741.055066241541,67.9173331291145,37.3053772577062,126.683859196525,87.5379519016024,45.6307341605598,159.843705852152,131.224043670409,67.0666110766929,243.83912348364
"Suisun Marsh",2016,252,"allcopnaup",1.01154089369038,0.188211058974187,3.00656953153724,0.286597369256619,0.0660055483497903,0.660935711566416,0.381883992565059,0.0897218700358192,0.970944728446592,0.516456763491405,0.107729647012042,1.41523075839483
"Suisun Marsh",2016,252,"daphnia",0.000167793934470366,0,0.0744006601127175,0.00303049970644292,0,0.0313695539224458,0.00221011554228897,0,0.039242278035565,0.00141946267284793,0,0.0455578359905478
"Suisun Marsh",2016,252,"euryjuv",0.271175836329341,0,0.684727879298365,0.20422053112486,0.0743874281301539,0.411649976807999,0.207708123822487,0.0550471547574196,0.438714061521089,0.219761154937221,0.0294462131133831,0.469172508960386
"Suisun Marsh",2016,252,"eurytem",0.139982380604436,0,0.460905521172303,0.0145641176728098,0,0.117672235249957,0.0277239186667532,0,0.167864967057737,0.0515486667988806,0,0.227297030766707
"Suisun Marsh",2016,252,"limno",1888.75489483479,778.968610874106,4622.57376059969,495.474854471251,243.6780971543,1069.13534123614,793.718185402959,392.168911967682,1607.77833682667,1165.36454011377,507.529848754615,2441.19094232316
"Suisun Marsh",2016,252,"othcalad",1.87330322516033,0.65109736964219,4.08451120637952,9.79499575815393,5.42950872739934,17.0880742953676,3.71909018676889,1.96887775072067,7.05872428939673,2.32299395013053,1.19119905061453,4.17055698738667
"Suisun Marsh",2016,252,"othcaljuv",6.15004633980511,2.00175136716399,15.9080496504208,14.5519650826309,5.99746843646693,35.1571482491483,8.46626781858326,3.3721334983338,20.1288324775086,6.55300718566463,2.66201462429098,15.254276917743
"Suisun Marsh",2016,252,"othclad",0.678401145654079,0.265415861455754,1.27066964814763,0.110227433846394,0.0259172762788216,0.238922501604123,0.164952422171978,0.0396768449361995,0.33832030319295,0.249845920268609,0.0826677550344406,0.498766903316209
"Suisun Marsh",2016,252,"othcyc",22.7415280754178,3.47703898142697,105.47634166373,11.2038394872226,1.97114306776837,48.034994507434,12.7815522988592,2.09459801796375,55.4419028204419,14.9793825165075,2.34195309520022,65.2447788318679
"Suisun Marsh",2016,252,"other",162.634761357607,72.6409633156852,345.900681495586,78.6538723767968,44.1995221315583,151.675362631138,113.720608548698,59.5782465866017,213.464306012803,148.571804291489,77.8420587448794,270.529016785909
"Suisun Marsh",2016,252,"pdiapfor",144.906788161758,85.9849536511866,256.616936181115,23.3084200345805,14.6106546214862,37.6675620274865,41.5986706589597,25.6147712325248,68.9820599242553,63.6953907972569,39.5854211864644,105.938122211532
"Suisun Marsh",2016,252,"pdiapjuv",25.1762665879297,13.7470788820897,47.5951686655855,4.40325999793642,2.40910231977765,7.96523815919516,7.41761186416753,4.16124236504369,13.8127353746299,11.1412015515202,6.10079392490776,20.3698801572091
"Suisun Marsh",2016,253,"acartela",354.009805651555,162.555724963512,741.216803818598,68.4381534065511,37.5002245926164,127.924731913973,85.6465392515304,44.7857933257422,157.725534259932,124.243541452334,63.7822754572336,233.432413953937
