day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
201,20.72124771748613,20.961693338511274,21.242631301033647,20.638998781490113,21.723647273910675,20.662579999684695,20.65537847685716,21.826136496044626,19.23994442160887,20.009941170101147,19.9796658511982,19.68743530776292
202,20.71992889326202,20.96770143601636,21.244903313495232,20.617034079690903,21.749615129887438,20.65099392048119,20.62652442428606,21.820499065327542,19.238257416324085,20.002583391547233,19.976508125262857,19.679769593477204
203,20.712851386189538,20.97864745365311,21.338138741745997,20.573125213367636,21.761737950571998,20.628074994131598,20.586056185504678,21.792663165936844,19.238255778038706,19.99123507160297,19.965072126944126,19.670981074873474
204,20.67580590482818,20.987282788356257,21.375134147677628,20.523013575836448,21.779088620678014,20.572965207038994,20.551535307550356,21.754384876512557,19.204614180857252,19.965753772266716,19.941046267339136,19.61910418695423
205,20.67179946325912,21.011089042490166,21.42916544824526,20.51093702570789,21.812032574837087,20.551187460552562,20.517621649703038,21.738018035051727,19.175890099823793,19.938885609500336,19.912218802017478,19.59179493798761
206,20.669187193713626,21.01155468133179,21.42777654700856,20.50572938303383,21.81865222334075,20.54378390467633,20.46997869368785,21.70394494394622,19.149899007633586,19.91253003842111,19.894315275325503,19.586791375746152
207,20.668489767308774,20.993778851087313,21.45516508230108,20.481319154242055,21.80181062899046,20.5328348275359,20.451165260640558,21.681174776644173,19.118058602466284,19.900936046105436,19.887671866330134,19.58458498162578
208,20.63662140364836,21.008740380800198,21.45180780200789,20.467508511568624,21.776022356579666,20.5077650103538,20.402948267100804,21.64936221219934,19.091915079271853,19.877213157527045,19.8663029003781,19.564432370233813
209,20.647141722498038,21.034697817918833,21.490664359712564,20.44145175321344,21.747442362700987,20.467060149004322,20.359265447381542,21.599297167816175,19.086655396359347,19.845401819769453,19.83635187473697,19.51091353927392
210,20.630211929244023,21.040415713499893,21.531520996466778,20.41854790488434,21.706062382850483,20.42194782336312,20.308315670413133,21.54180256245571,19.076070422783307,19.82449198044001,19.817008911306935,19.501181157555987
211,20.614152902265648,21.042504909812006,21.496071159676816,20.38680424164604,21.66807035597665,20.36575416303522,20.276295175681554,21.50438619985268,19.062489254257272,19.807576566538554,19.794612189995515,19.490193814882648
212,20.61413900219576,21.043004394730314,21.49894274016599,20.378816853471506,21.63310015739997,20.315591190925268,20.262282577222237,21.50748683918534,19.06313700528478,19.804513321690514,19.791511143337267,19.48906270785464
213,20.5950857075592,21.037243569997585,21.50311000511546,20.369200796916303,21.61818364319161,20.294112660700005,20.253311774496662,21.49186753144031,19.043309230769243,19.804509842822167,19.79178132408548,19.489634405144464
214,20.6111598373294,20.991321674015616,21.45670024179509,20.341099079692714,21.57117147922057,20.257364368340035,20.245488612269902,21.478084572071154,19.015814820904332,19.802312885085534,19.79356729297996,19.488506541111366
215,20.618629304913828,20.987856239603055,21.46965985027538,20.32553740874115,21.54438982468454,20.242341888706992,20.20895714930689,21.497666574573906,19.018914456840907,19.79786568634297,19.79337489701527,19.489634405144464
216,20.58693103854421,20.982219378193957,21.471523789176157,20.30602348586114,21.530812912330852,20.236384787054345,20.20060759005358,21.490012394013416,19.017887980035265,19.797705378973077,19.796080672551206,19.489634405144464
217,20.59839864541577,20.98633292464212,21.475168376732547,20.261795421593185,21.4946374204208,20.228698774644876,20.19836954243881,21.494440823137023,19.033509747504443,19.812999350331832,19.825612580916026,19.493695181442117
218,20.581889487697886,20.9684619641242,21.466416051335216,20.528553053983927,21.456150626663554,20.22220658584926,20.287448958316578,21.514503127809835,19.033509747504443,19.829638271044313,19.8286548675911,19.497012728525227
219,20.587041036052224,20.97035518589007,21.505900719334715,20.559375089973503,21.412970500225303,20.218558046259872,20.31229315426113,21.529051275821875,19.03472693482089,19.83956717778547,19.840027616645372,19.50643941203469
220,20.592987603200882,20.95386961418952,21.50421151678633,20.571500683803944,21.370501483744054,20.21088041247043,20.339804327814345,21.54356002560921,19.060012372284234,19.85004678658749,19.8456881841107,19.546484377583628
221,20.629678412393254,20.954888445235174,21.500863005673178,20.574140742930084,21.31019292888714,20.224938042623158,20.345153704750135,21.54994095572994,19.038250657662978,19.849826021655602,19.84526163934399,19.544256635277826
222,20.620268583048507,20.96184025804185,21.49921078815264,20.584356100256585,21.296175315870418,20.228629388270182,20.336049686696335,21.547699687306597,19.039277134468616,19.84476536500181,19.843778406893374,19.543071977491874
223,20.62110213549464,20.9673900541143,21.501940082303157,20.577527041130452,21.256552014706863,20.2128902167584,20.324192381625647,21.52231174870584,19.060603529066352,19.842473978344458,19.84233575031498,19.50766736104693
224,20.596095672635073,20.9628808953802,21.47812267320896,20.547374886888697,21.20342723098824,20.172991603294737,20.29630623329624,21.487228835430535,19.014471779213178,19.815397925253183,19.802211895754194,19.482693945796655
225,20.60366959848352,20.965211662992402,21.467777930811305,20.53570020822562,21.18878051110241,20.124333258699146,20.260018200728386,21.412503158825185,18.991019430416937,19.758687251135317,19.745948831441645,19.410505183739243
226,20.597233285323604,20.93975419831683,21.451638320468813,20.50101325706919,21.135430838592868,20.07646909190688,20.24408639525909,21.363635447562004,18.980887891955394,19.730889074397517,19.723555506515275,19.39818121267808
227,20.536261329795646,20.932272243712415,21.395634976752586,20.518275475577855,21.09285469554794,20.06759523874844,20.265530248696955,21.29481312781013,18.980887891955394,19.707784886482905,19.677799234972685,19.382260875057813
228,20.502712461493456,20.877883700770592,21.3721749223491,20.478749437017868,21.073828314095966,20.052520723599745,20.24788359058602,21.225310923861468,19.026935372871552,19.662137460705864,19.634572463219975,19.33255827744676
229,20.483887019387073,20.862403549453457,21.358434164420657,20.42494653470545,21.074579368534998,20.028570168895026,20.194627759095173,21.174989759860523,18.999291520845766,19.601000743974996,19.562835422446668,19.301370971520925
